"fid","username","reaction_count","reply_count","reaction_reply_ratio","url","text"
"15983","<a href=""https://warpcast.com/jacek"" target=""_blank"">jacek</a>","562","237","2.371308016877637","<a href=""https://warpcast.com/jacek/0x88c15a3b"" target=""_blank"">https://warpcast.com/jacek/0x88c15a3b</a>","GM Degens! It’s been a crazy week, but we’re heading into the weekend with great vibes. Huge thanks to everyone who’s kept the hat on and stayed strong through thick and thin. We appreciate every one of you!"
"1110","<a href=""https://warpcast.com/perl"" target=""_blank"">perl</a>","562","14","40.142857142857146","<a href=""https://warpcast.com/perl/0xb4e680c2"" target=""_blank"">https://warpcast.com/perl/0xb4e680c2</a>","Crazy thing about these 20+ brawl VS? \n\nIf you pick the right underdog and they win, you win MASSIVE $DEGEN as you saw with  winning the last round. Only 6 wise casters picked her 🫨\n\nhttps://perl.xyz/market/347/play-versus?rc=true"
"501702","<a href=""https://warpcast.com/gautruc"" target=""_blank"">gautruc</a>","560","373","1.5013404825737264","<a href=""https://warpcast.com/gautruc/0xda3d354e"" target=""_blank"">https://warpcast.com/gautruc/0xda3d354e</a>","With the recent attention, Solana's thriving homegrown art scene is finally getting its due.\n\nHere are 10 artists you need to know.\nhttps://nftnow.com/art/10-artists-on-solana-you-need-to-know/ https://ik.imagekit.io/lens/media-snapshot/326e6d70d52d11ea1f45f67df39013f7adc888fe97b23e85cb2e827f37184c58.webp"
"239","<a href=""https://warpcast.com/ted"" target=""_blank"">ted</a>","560","107","5.233644859813084","<a href=""https://warpcast.com/ted/0x0e6ec3ae"" target=""_blank"">https://warpcast.com/ted/0x0e6ec3ae</a>","a year ago, i woke up miles from lahaina burning to the ground.\n\nthousands lost their homes, a hundred lost their lives.\n\ni lost nothing except for a carefree vacation, which is nothing relative to everything.\n\nwe spent the week in red cross evacuation centers and, when they were full, we slept under the stars in the bed of the pickup truck.\n\nsixteen year old me would have reveled at the charm of a spontaneous surf trip to hawaii. if only she knew the circumstances, i thought to myself one night.\n\nwhy do we so often romanticize that sense of freedom, that connection to nature over the very real physical discomfort one can only feel from awkward hours pressed against the cold, unrelenting ridges of a truck’s metal frame?\n\ni smile, knowing the answer. comfort is no match for human’s desire for what is primal and raw.\n\ni feel something hit my forehead, then my bare shoulder. my eyes shoot open. the silhouette of trees sway under moonlit clouds beginning to burst with rain. \n\ni close my eyes. \n\ni feel it all."
"12","<a href=""https://warpcast.com/linda"" target=""_blank"">linda</a>","560","102","5.490196078431373","<a href=""https://warpcast.com/linda/0xb595bed2"" target=""_blank"">https://warpcast.com/linda/0xb595bed2</a>","Bernie's in Greenpoint lives up to the hype for me. Their chicken parmesan and mozzarella sticks 💯"
"15983","<a href=""https://warpcast.com/jacek"" target=""_blank"">jacek</a>","556","175","3.177142857142857","<a href=""https://warpcast.com/jacek/0xb607c231"" target=""_blank"">https://warpcast.com/jacek/0xb607c231</a>","GM Degens! We’re thrilled to announce that  is launching $DEGEN perps on August 15th! Perfect for leveraging up on your trades, all on the trusted platform we love. Get ready for some exciting trading action. Happy trading, Degens! https://x.com/coinbasetraders/status/1821577879043326200"
"475330","<a href=""https://warpcast.com/coinempress"" target=""_blank"">coinempress</a>","555","22","25.227272727272727","<a href=""https://warpcast.com/coinempress/0x9b257bf3"" target=""_blank"">https://warpcast.com/coinempress/0x9b257bf3</a>","Gm 🦚\n\nStarting this morning slow in tune with the weather. \n\nHappy weekend! 🤗"
"7806","<a href=""https://warpcast.com/saska"" target=""_blank"">saska</a>","555","4","138.75","<a href=""https://warpcast.com/saska/0xb1b191ff"" target=""_blank"">https://warpcast.com/saska/0xb1b191ff</a>","”the real use case of crypto is having a global semi-nomadic group of friends who meet up in cool places, and wherever u go you have people who you know deeply without having to know their names” 🚬🍑\n\nin other words the thing gc went live today ✅"
"575414","<a href=""https://warpcast.com/bichlien6"" target=""_blank"">bichlien6</a>","553","482","1.1473029045643153","<a href=""https://warpcast.com/bichlien6/0x0e335118"" target=""_blank"">https://warpcast.com/bichlien6/0x0e335118</a>","Thức dậy và tỏa sáng! Chúc người có một ngày tuyệt vời! Outstanding! 🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/96.jpg"
"20919","<a href=""https://warpcast.com/rainbow"" target=""_blank"">rainbow</a>","552","152","3.6315789473684212","<a href=""https://warpcast.com/rainbow/0x6931598a"" target=""_blank"">https://warpcast.com/rainbow/0x6931598a</a>","Week 6 of Rainbow ETH Rewards has arrived 🪂 Go claim your ETH!\n\nWant to boost your points? It's Moxie Multiplier week in Rainbow Extension baby\n\n🟣 Earn 1000 Points each time you claim your MOXIE\n🟣 Claim it for 5 days straight to get a one time bonus of 10k Points\n🟣 Earn 3x points on all MOXIE swaps"
"194410","<a href=""https://warpcast.com/jira"" target=""_blank"">jira</a>","552","21","26.285714285714285","<a href=""https://warpcast.com/jira/0x10dac455"" target=""_blank"">https://warpcast.com/jira/0x10dac455</a>","Your secrets are safe with me... \nI wasn't even listening.\n🫰🙂"
"810592","<a href=""https://warpcast.com/boncha"" target=""_blank"">boncha</a>","544","535","1.016822429906542","<a href=""https://warpcast.com/boncha/0xfc46ed98"" target=""_blank"">https://warpcast.com/boncha/0xfc46ed98</a>","mask me"
"243300","<a href=""https://warpcast.com/yonfrula"" target=""_blank"">yonfrula</a>","543","205","2.648780487804878","<a href=""https://warpcast.com/yonfrula/0xa374b909"" target=""_blank"">https://warpcast.com/yonfrula/0xa374b909</a>","giving away a bag of 200 pump(dot)art pills.\n— 100 to a random user who recasts.\n— 100 to a random user who replies.\n\nmint your medication if you haven't yet, only 1:30hs left.\nhttps://zora.co/collect/zora:0x7f50e913c80b221d317029a7d4c608b4e0fb6185/6?referrer=0x78B2De47FE499e0a6f7A67DBF965B8Ec765D2D9d"
"7143","<a href=""https://warpcast.com/six"" target=""_blank"">six</a>","543","144","3.7708333333333335","<a href=""https://warpcast.com/six/0x496ed682"" target=""_blank"">https://warpcast.com/six/0x496ed682</a>","Replace this with actual stories IMO. We know it works from IG and snap, and I’m confident people would post stories too. Especially since we’re all about the social network vs media thing now"
"13948","<a href=""https://warpcast.com/mazemari"" target=""_blank"">mazemari</a>","542","11","49.27272727272727","<a href=""https://warpcast.com/mazemari/0x1942ea60"" target=""_blank"">https://warpcast.com/mazemari/0x1942ea60</a>","Gm 💙 saw the Sphere when I was in Las Vegas. It looks futuristic 🤖 what do you think?"
"247143","<a href=""https://warpcast.com/kylepatrick.eth"" target=""_blank"">kylepatrick.eth</a>","539","225","2.3955555555555557","<a href=""https://warpcast.com/kylepatrick.eth/0xcc8e51d1"" target=""_blank"">https://warpcast.com/kylepatrick.eth/0xcc8e51d1</a>","Based Morning! 💙 \n\nMarkets may be down (ouch), but we stay buildinggggggggggggg"
"528","<a href=""https://warpcast.com/0xen"" target=""_blank"">0xen</a>","539","150","3.5933333333333333","<a href=""https://warpcast.com/0xen/0x43d6839b"" target=""_blank"">https://warpcast.com/0xen/0x43d6839b</a>","Dan and I were high school best friends, growing up in the small New England town of Capeside, Massachusetts. Dan was an introspective aspiring filmmaker while I was hotheaded, irresponsible and directionless. We had many ups and downs, mostly related to Joey Potter but I'll never forget what he used to say to me: 'I don't want to wait for our lives to be over.'\n\nI think about that to this day"
"557","<a href=""https://warpcast.com/pugson"" target=""_blank"">pugson</a>","538","130","4.138461538461539","<a href=""https://warpcast.com/pugson/0xedd1d336"" target=""_blank"">https://warpcast.com/pugson/0xedd1d336</a>","friends are coming over in 6 hours so naturally i do not have time to start anything today"
"15983","<a href=""https://warpcast.com/jacek"" target=""_blank"">jacek</a>","534","253","2.110671936758893","<a href=""https://warpcast.com/jacek/0x0f75caf1"" target=""_blank"">https://warpcast.com/jacek/0x0f75caf1</a>","Hey Degens! We want your feedback today. Are there any dapps you use daily that you wish were on the Degen chain or accepted $DEGEN? And are there any dapps you’d love to see accepting Degen tip allowances? Share your thoughts and let’s brainstorm ways to grow our community together!"
"3","<a href=""https://warpcast.com/dwr.eth"" target=""_blank"">dwr.eth</a>","534","130","4.107692307692307","<a href=""https://warpcast.com/dwr.eth/0xc6ed67ca"" target=""_blank"">https://warpcast.com/dwr.eth/0xc6ed67ca</a>","what I assume fwb fest is like"
"3","<a href=""https://warpcast.com/dwr.eth"" target=""_blank"">dwr.eth</a>","533","170","3.135294117647059","<a href=""https://warpcast.com/dwr.eth/0x29944856"" target=""_blank"">https://warpcast.com/dwr.eth/0x29944856</a>","Earthquake!"
"239","<a href=""https://warpcast.com/ted"" target=""_blank"">ted</a>","533","82","6.5","<a href=""https://warpcast.com/ted/0xf1e8d0ef"" target=""_blank"">https://warpcast.com/ted/0xf1e8d0ef</a>","shot on iPhone. goodbye bird rock, until next time."
"511280","<a href=""https://warpcast.com/degentoken"" target=""_blank"">degentoken</a>","531","495","1.0727272727272728","<a href=""https://warpcast.com/degentoken/0x8b6cf54e"" target=""_blank"">https://warpcast.com/degentoken/0x8b6cf54e</a>","Cung cấp nhiều kiến thức chuyên môn! Yow! 💯🤤🎭🎭🎭\n\nhttps://code.lqotp.site/degen/mask/70.jpg"
"239","<a href=""https://warpcast.com/ted"" target=""_blank"">ted</a>","531","134","3.962686567164179","<a href=""https://warpcast.com/ted/0x3730b78e"" target=""_blank"">https://warpcast.com/ted/0x3730b78e</a>","hi it’s me scoping out the next IRL /clubted spot, maybe a week long offsite\n\nps reminder to go touch grass or sand or water or anything that reminds you that you’re a human with a real life"
"576","<a href=""https://warpcast.com/nonlinear.eth"" target=""_blank"">nonlinear.eth</a>","530","103","5.145631067961165","<a href=""https://warpcast.com/nonlinear.eth/0x7221574e"" target=""_blank"">https://warpcast.com/nonlinear.eth/0x7221574e</a>","gm"
"8","<a href=""https://warpcast.com/jacob"" target=""_blank"">jacob</a>","530","46","11.521739130434783","<a href=""https://warpcast.com/jacob/0x7562969d"" target=""_blank"">https://warpcast.com/jacob/0x7562969d</a>","fundamental protocol upgrade incoming"
"5179","<a href=""https://warpcast.com/jtgi"" target=""_blank"">jtgi</a>","529","106","4.990566037735849","<a href=""https://warpcast.com/jtgi/0x9ac11401"" target=""_blank"">https://warpcast.com/jtgi/0x9ac11401</a>","Fun fact I launched divide.cash after a 2 week build in January.\n\nI didn’t know anyone on Farcaster so I shared it in a channel and  and  just jumped in and settled a $100+ bill.\n\nThat fafo early adopter energy on Farcaster is priceless and what kept me around this year."
"336323","<a href=""https://warpcast.com/nataaa"" target=""_blank"">nataaa</a>","528","35","15.085714285714285","<a href=""https://warpcast.com/nataaa/0xa45ead11"" target=""_blank"">https://warpcast.com/nataaa/0xa45ead11</a>","💥Gm!\n\n🫶 I definitely adore this border, where everyone left their piece    😍\n\nCan you find a piece of me on this border?😉\n\nhttps://moshi.cam/pics/0x43a3c6d428c54b9af4a1a53be1c81842d55e0a3f/18/2k8dkUejIewBFKgaYlygrIwnqRK?bg=dark"
"539","<a href=""https://warpcast.com/ace"" target=""_blank"">ace</a>","525","143","3.6713286713286712","<a href=""https://warpcast.com/ace/0xf60d166e"" target=""_blank"">https://warpcast.com/ace/0xf60d166e</a>","i just unlocked: \n🕶️  shades\n🥋   hoodie\n💻 macbook\n\nif you dig it, quote-cast/recast and follow /nickname"
"488429","<a href=""https://warpcast.com/hazalia23"" target=""_blank"">hazalia23</a>","524","8","65.5","<a href=""https://warpcast.com/hazalia23/0x35ba8ccb"" target=""_blank"">https://warpcast.com/hazalia23/0x35ba8ccb</a>","🦄🦄🦄 Only the most loyal community members know the details of  live streams. His white tshirt, occasionally starting a sentence with ""for those who don't know me, let me introduce myself,"" and always mentioning about his architecture background. Then, he explains how he got introduced to the project, with love!❤️and we, as Phaverians, always listen to him this way. Ali also gives out rewards in every stream. The boxes represent those gifts and the Phaver-up NFT's. Happy third year anniversary to me on Phaver!! 👩‍🚀"
"810618","<a href=""https://warpcast.com/camthu"" target=""_blank"">camthu</a>","519","535","0.9700934579439252","<a href=""https://warpcast.com/camthu/0x51541a9e"" target=""_blank"">https://warpcast.com/camthu/0x51541a9e</a>","support mask"
"37","<a href=""https://warpcast.com/balajis.eth"" target=""_blank"">balajis.eth</a>","519","99","5.242424242424242","<a href=""https://warpcast.com/balajis.eth/0x9b0d0c07"" target=""_blank"">https://warpcast.com/balajis.eth/0x9b0d0c07</a>","The greatest strength comes from knowing your own weakness.\n\nMy overarching thesis is that history is running in reverse. So the countries that had a great 20th century are on track for a tough 21st, and vice versa.\n\nFor example: China, Russia, India, Eastern Europe were crushed by socialism. Now they are capitalist and unified to varying degrees. So their overall trajectory is up.\n\nMeanwhile, Woke America and Western Europe were once capitalist and unified. But now they’re woke with broken borders and bankrupt states. So their overall trajectory is down.\n\nLike Dalio and Elon, I believe the coming sovereign debt crisis will end 500 years of Western dominance (and also take down Japan). Failing states will get extremely nasty.\n\nI think China rises. I think the Internet succeeds the West, and opposes China. I also think Bitcoin Republicans can maybe turn Florida into a Taiwan equivalent, where capitalists take refuge.\n\nBut most aren’t ready to hear this. They still think the postwar order will last."
"522884","<a href=""https://warpcast.com/niqobite"" target=""_blank"">niqobite</a>","518","11","47.09090909090909","<a href=""https://warpcast.com/niqobite/0x04966b57"" target=""_blank"">https://warpcast.com/niqobite/0x04966b57</a>","It’s Friday morning mankind!\nGood vibes only, don’t frown and let the monster see you smile. 🫰🏻😆"
